desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,canonical_smiles,predicted_logS,source
316.409,1.8017999999999998,75.74000000000001,0,5,5,3,1,23,0.6875,0.8309595447788932,CC1=NC(CN(C)C(=O)c2cn(CC3CCCCC3)nn2)N=C1,-3.763908000000003,MOSES training
339.38,3.330800000000001,93.63,1,7,6,4,4,24,0.125,0.5384177915921066,c1ccc(Cc2noc(CSc3nnc(-c4ccc[nH]4)o3)n2)cc1,-4.438020666666677,MOSES training
275.308,-0.23669999999999963,78.51,2,3,3,2,1,20,0.35714285714285715,0.7991137893674191,CC(NC(=O)c1ccccc1)C(=O)N1CCNC(=O)C1,-2.191878333333331,MOSES training
274.324,0.6787000000000005,76.02000000000001,2,3,6,2,2,20,0.35714285714285715,0.8129697535057373,CCC(=O)NCC(=O)NCCn1cnc2ccccc21,-2.355649333333333,MOSES training
343.4120000000001,2.2293000000000003,89.77000000000001,1,6,6,3,3,24,0.3125,0.7411098618739689,CCCCc1nnc(NC(=O)Cn2cnc3ccccc3c2=O)s1,-4.22126124999999,MOSES training
310.41900000000004,2.525900000000001,66.48,1,3,5,2,1,21,0.5333333333333333,0.908504329336677,CCCN1C(=O)CCc2cc(NS(=O)(=O)C(C)C)ccc21,-3.8342642500000057,MOSES training
268.3859999999999,2.800700000000001,66.91,2,4,3,2,1,18,0.75,0.8854752806713001,CCc1nnc(NC(=O)NC2CCC(C)CC2)s1,-3.571847000000005,MOSES training
305.33700000000005,4.081400000000002,71.09,2,3,3,3,3,23,0.05555555555555555,0.716141177047805,CC(=O)c1cccc(NC(=O)Nc2cccc3ncccc23)c1,-4.468789000000018,MOSES training
271.39000000000004,1.0378199999999997,77.04,1,5,5,1,1,18,0.7272727272727273,0.6393013459973205,Cc1nnc(SCC(=O)N(C(C)C)C(C)C)n1N,-2.2866129666666613,MOSES training
290.4070000000001,2.1369,32.78,0,3,3,2,1,21,0.5882352941176471,0.854804634448881,CN1CCN(C(=O)COc2ccccc2C(C)(C)C)CC1,-3.4423610000000036,MOSES training
293.3740000000001,2.43412,38.88,0,3,4,4,3,22,0.29411764705882354,0.7414084109268517,Cc1cnn(C2CN(Cc3ccc(-n4cccn4)cc3)C2)c1,-3.7175539999999923,MOSES training
314.3410000000001,2.0915,91.57,3,4,6,3,2,23,0.29411764705882354,0.761124139423622,O=C(NCC(O)c1ccco1)c1cccc(NC(=O)C2CC2)c1,-4.006243999999993,MOSES training
325.3900000000001,1.8549399999999998,82.45,1,5,5,2,2,22,0.35714285714285715,0.9070305537986325,COc1ccc(S(=O)(=O)Nc2c(C)nn(C)c2C)cc1OC,-3.8623632500000054,MOSES training
307.29999999999995,2.3862000000000005,65.46000000000001,2,3,5,2,2,22,0.2,0.8911443581405055,O=C(Nc1ccc(F)cc1F)N(CCO)Cc1cccnc1,-3.8862720000000026,MOSES training
348.4060000000001,3.1590200000000017,68.21000000000001,0,6,3,4,3,26,0.3,0.6774250193676155,Cc1ccc2cc(C(=O)OC3CCN(c4ccncn4)CC3)ccc2n1,-4.190104857142863,MOSES training
280.327,2.6346800000000012,62.12,1,3,5,2,2,21,0.17647058823529413,0.915433527665426,COCc1cccc(C(=O)NCc2ccc(C#N)cc2)c1,-3.9326518000000035,MOSES training
287.36300000000006,2.618220000000001,56.150000000000006,1,3,5,2,2,21,0.375,0.9193795140065621,CCC(NC(=O)c1cnn(C)c1C)c1ccccc1OC,-3.9862888000000036,MOSES training
323.35900000000004,1.2769000000000001,75.43,2,3,4,1,0,22,0.8571428571428571,0.8181467723842072,CC(C)(C)C(NC(=O)C1CCN(CC(F)(F)F)CC1)C(N)=O,-2.7131286523809552,MOSES training
316.33200000000005,1.9458000000000002,53.760000000000005,0,3,3,3,2,23,0.29411764705882354,0.8694902499011731,O=C(Cc1cccc(F)c1)N1CCN(C(=O)c2ccco2)CC1,-3.5534239999999966,MOSES training
316.40500000000003,3.3031000000000024,72.95,1,4,2,3,2,23,0.5882352941176471,0.9223001867882066,CC(C)c1nc(C2CC(=O)Nc3c2c(C(C)(C)C)nn3C)co1,-4.216053607142873,MOSES training
322.39,1.3509,93.94999999999999,1,5,5,2,2,22,0.35714285714285715,0.8965214118108156,CC(C)c1cccc(NC(=O)CS(=O)(=O)c2nncn2C)c1,-3.2651739999999974,MOSES training
330.34400000000016,2.0698,98.36000000000001,2,6,3,4,2,24,0.4375,0.8937798660804017,O=C(Nc1nc(C2CCCO2)n[nH]1)c1ccc2c(c1)OCCCO2,-3.8497682499999923,MOSES training
291.41999999999996,2.9246000000000008,58.04,2,5,7,2,2,20,0.4666666666666667,0.8232641905005802,CC(C)c1cc(NCC(CO)Cc2ccsc2)ncn1,-4.028845333333338,MOSES training
319.43,3.1918200000000017,54.46,1,4,6,2,2,22,0.375,0.8894111380009592,CCOc1ccccc1CNC(=O)N(C)Cc1csc(C)n1,-4.511913583333339,MOSES training
288.141,2.3453999999999997,61.55,1,3,5,1,1,16,0.36363636363636365,0.9042387583365735,CCCOc1c(Br)cc(C(N)=O)cc1OC,-3.280277,MOSES training
250.29399999999995,2.718000000000001,44.760000000000005,0,4,3,2,1,18,0.5,0.7736506009427732,CC(C)C(=O)OC(C)c1ccc2c(c1)OCCO2,-3.42896466666666,MOSES training
339.4200000000002,2.8165000000000004,66.06,1,4,3,4,3,24,0.2777777777777778,0.797818194344005,O=C(Cc1nc2sc(-c3ccccc3)cc2c(=O)[nH]1)N1CCCC1,-4.086897107142857,MOSES training
317.414,2.35332,63.160000000000004,0,4,3,3,2,22,0.375,0.8715514347641413,Cc1ccccc1S(=O)(=O)N1CCCC(c2cnccn2)C1,-3.783660000000002,MOSES training
255.32100000000003,2.5466000000000006,45.230000000000004,1,3,5,2,2,19,0.2,0.8926685549558444,CCN(CC(=O)Nc1ccccn1)c1ccccc1,-3.353907999999994,MOSES training
259.349,2.805460000000001,37.38,0,2,2,2,1,19,0.5,0.7658383710988287,CC(=O)N1CCCC1C(=O)c1c(C)cc(C)cc1C,-3.4622126666666646,MOSES training
341.24900000000014,3.1624000000000008,50.36,2,2,6,2,1,20,0.5333333333333333,0.8350944094458198,CCC(COC)NC(=O)NC1(c2cccc(Br)c2)CC1,-4.220216,MOSES training
259.28,2.876900000000002,39.07,0,2,3,2,2,19,0.2,0.7949458744858446,CCn1c(-c2ccc(F)cc2)ccc(C(C)=O)c1=O,-3.691707333333328,MOSES training
259.13599999999997,2.2817,41.99,1,2,3,2,1,16,0.45454545454545453,0.8459581032521969,CC1(C(=O)NCc2cccnc2)CC1(Cl)Cl,-2.946762999999995,MOSES training
330.7710000000001,3.3767200000000015,67.43,2,3,3,3,2,23,0.17647058823529413,0.9062398649002587,Cc1ccc(NC(=O)CC2Oc3ccccc3NC2=O)c(Cl)c1,-4.186747357142876,MOSES training
251.32599999999996,2.1174999999999997,72.55000000000001,2,3,6,1,1,18,0.5,0.8129987307403762,COc1ccc(C(C)C)cc1C(O)CCC(N)=O,-2.8742560000000004,MOSES training
300.3660000000001,0.7204199999999994,67.15,0,5,4,3,2,22,0.4666666666666667,0.8321423585397132,Cc1cnn(CCC(=O)N2CCN(c3cnccn3)CC2)c1,-2.6472258999999974,MOSES training
256.346,1.0156999999999992,70.59,3,3,3,2,0,18,0.9230769230769231,0.7056840372884051,O=C(NCC1CCCOC1)NC1CCC(O)CC1,-2.005274802380949,MOSES training
280.36799999999994,2.0482,54.559999999999995,1,4,5,2,1,20,0.6666666666666666,0.8387324616755247,COC(=O)c1cc(CN2CCOCC2CC(C)C)c[nH]1,-3.038845000000004,MOSES training
257.293,1.7967000000000002,56.150000000000006,1,3,5,2,2,19,0.14285714285714285,0.8308494425439565,C=CCNC(=O)c1nn(-c2ccccc2)cc1OC,-2.8952999999999953,MOSES training
304.3310000000001,1.3447000000000002,113.35000000000001,2,8,4,3,2,21,0.15384615384615385,0.49404654783566443,Nc1cc(N)nc(SCC(=O)c2ccc3c(c2)OCO3)n1,-3.093631999999997,MOSES training
271.158,2.6567000000000007,41.13,2,1,3,1,1,15,0.36363636363636365,0.8714272810045215,CC(C)NC(=O)NCc1cccc(Br)c1,-3.192192000000001,MOSES training
336.395,2.726720000000001,60.25,0,4,6,3,3,25,0.21052631578947367,0.6943366124931006,Cc1ccccc1OCCN(C)C(=O)c1ccc(-n2ccnn2)cc1,-4.289481999999989,MOSES training
302.3740000000001,3.410000000000003,54.71000000000001,1,3,7,2,2,22,0.35294117647058826,0.8524430634896025,CCCNC(=O)N(Cc1ccco1)Cc1ccccc1OC,-4.579516000000008,MOSES training
288.73800000000006,2.7157800000000005,72.78,1,3,4,2,2,20,0.21428571428571427,0.9398965452772398,CN(CCC#N)C(=O)c1c[nH]nc1-c1ccccc1Cl,-3.967653000000001,MOSES training
349.434,4.339140000000004,59.230000000000004,0,4,6,3,3,26,0.2857142857142857,0.6641042019223433,Cc1ccc(C)c(N(C)C(=O)CCCc2nnc(-c3ccccc3)o2)c1,-5.721671333333346,MOSES training
330.45300000000003,3.0231200000000014,32.78,0,4,4,3,2,23,0.3888888888888889,0.8637649922912166,COc1cc(C)sc1C(=O)N1CCN(Cc2ccccc2)CC1,-4.066990000000005,MOSES training
282.347,2.815760000000001,65.44,1,4,3,3,3,21,0.25,0.8019039488680257,Cc1cccc(C)c1OCc1nnc2c(N)ccc(C)n12,-4.1851275571428666,MOSES training
287.36699999999996,2.4557200000000003,75.6,2,3,3,3,2,21,0.5333333333333333,0.8513958019813276,CCn1cc(NC(=O)c2n[nH]c3c2CCCCC3)c(C)n1,-4.018887,MOSES training
303.43100000000004,3.5507200000000028,46.92,1,3,3,3,2,21,0.5,0.9422756100418359,Cc1nc(-n2cccc2)sc1C(=O)NC1CCCCC1C,-4.441522342857152,MOSES training
319.386,2.5043000000000006,90.46000000000001,4,4,6,2,2,22,0.2,0.6166585631009518,O=C(NCCCO)Nc1cccc(NC(=O)c2cccs2)c1,-3.977244000000001,MOSES training
269.41400000000004,1.60402,28.6,0,5,5,2,1,18,0.7692307692307693,0.8117218984148533,COCC(C)N1CCN(Cc2scnc2C)CC1,-2.808600500000001,MOSES training
338.36700000000013,1.9805799999999993,89.58,1,5,6,3,2,25,0.2777777777777778,0.8697242857706788,N#CCCN(CC(=O)N1CC(=O)Nc2ccccc21)Cc1ccco1,-4.26320924999999,MOSES training
301.346,0.7259799999999996,82.43,1,4,6,2,1,22,0.4375,0.8393101751280586,CCNC(=O)C1CN(C(=O)Cc2cccc(OCC#N)c2)C1,-2.6186219999999967,MOSES training
277.327,3.440760000000001,68.84,1,4,5,2,2,21,0.17647058823529413,0.9085035178147004,CCOc1ccc(C#N)cc1NCc1ccc(C#N)cc1,-4.55796013333334,MOSES training
346.33299999999997,3.334600000000002,67.43,2,3,4,3,2,25,0.2222222222222222,0.8922529630537722,O=C(Nc1ccc(NC(=O)C2CCCO2)cc1)c1cc(F)cc(F)c1,-4.379558857142862,MOSES training
332.35600000000005,3.0875200000000014,61.190000000000005,0,4,4,3,3,23,0.0625,0.688946295361881,Cc1ccc(S(=O)(=O)Oc2ccc(-n3cccn3)cc2)c(F)c1,-4.044320000000007,MOSES training
314.3490000000001,2.0603,86.01,0,7,4,4,3,23,0.4666666666666667,0.7281696458604133,CC(C)c1nnc2n1CCN(Cc1nnc(-c3ccco3)o1)C2,-3.6089480000000056,MOSES training
342.34900000000005,3.095600000000002,59.81,1,3,5,3,3,25,0.16666666666666666,0.7750397309110243,CC(NC(=O)c1cn(Cc2ccccc2)nn1)c1ccc(F)c(F)c1,-4.2366168571428515,MOSES training
347.3960000000001,1.8404999999999998,97.39000000000001,2,5,4,3,2,24,0.25,0.8794355861221437,CC1Oc2ccc(S(=O)(=O)NC(C)c3ccccn3)cc2NC1=O,-3.9348159999999943,MOSES training
298.368,-0.2435999999999996,83.47000000000001,0,5,3,2,1,20,0.5833333333333334,0.7685916240494248,CCc1ncc(C(=O)N2CCN(S(C)(=O)=O)CC2)cn1,-2.2069893333333317,MOSES training
287.35900000000004,3.4541000000000026,50.72,2,4,7,2,2,21,0.29411764705882354,0.7657819506182034,COc1ccc(CCCNc2ccccc2OC)cc1O,-4.629405000000011,MOSES training
343.3860000000001,3.048800000000001,74.85,2,3,4,4,4,26,0.09523809523809523,0.5593587024048047,O=C(NCCc1ccccc1)c1ccc2c(c1)[nH]c(=O)c1ccncc12,-4.133947523809528,MOSES training
331.3470000000001,2.1336200000000005,66.65,0,4,4,3,2,24,0.35294117647058826,0.860725988034557,Cc1cc(CN(C)C(=O)C2CC(=O)N(c3ccccc3F)C2)no1,-3.888919333333339,MOSES training
286.327,3.5820000000000025,44.760000000000005,0,4,5,2,2,21,0.23529411764705882,0.7880136414118315,COc1ccccc1-c1cc(C(C)=O)cc(OC)c1OC,-4.499363000000007,MOSES training
310.4000000000001,1.88512,89.25999999999999,2,4,4,2,2,20,0.15384615384615385,0.9033220295166855,Cc1ccc(NC(=O)Cc2cccs2)cc1S(N)(=O)=O,-3.416666000000006,MOSES training
290.323,2.9015000000000013,56.74,0,5,4,3,3,20,0.15384615384615385,0.6914708295459658,Cn1cnnc1SCc1ncc(-c2ccc(F)cc2)o1,-3.9256210000000062,MOSES training
313.357,2.2275199999999997,71.36,1,4,2,5,2,23,0.5294117647058824,0.9226538953525211,Cc1ccc(-c2cc(C(=O)N3CC4C5CCC(O5)C4C3)[nH]n2)o1,-3.818482250000003,MOSES training
320.41400000000004,3.309300000000002,51.66,0,5,6,2,2,22,0.375,0.8191964725470474,CCOc1ccc(-c2nc(C(=O)N(C)CC)cs2)cc1OC,-4.454180000000006,MOSES training
326.447,2.66812,94.89999999999999,1,7,7,2,2,21,0.5384615384615384,0.7859880873319588,CCCc1noc(C(C)Sc2nc(C)c(CC(N)=O)s2)n1,-4.17732425000001,MOSES training
321.38000000000005,2.975500000000001,66.06,1,3,5,3,3,24,0.21052631578947367,0.7854316922320077,CCCN(Cc1ccccc1)C(=O)c1n[nH]c(=O)c2ccccc12,-3.7835116571428524,MOSES training
316.386,2.9287,76.71000000000001,1,5,6,3,3,22,0.26666666666666666,0.707555465059874,CCCn1c(SCc2cc(-c3ccccc3)on2)n[nH]c1=O,-4.1479982500000006,MOSES training
298.26800000000003,3.133320000000001,55.050000000000004,0,5,2,3,2,21,0.46153846153846156,0.8522523825035442,Cc1cc(C2CCCN2c2nccc(C(F)(F)F)n2)no1,-4.190601146031754,MOSES training
263.33699999999993,2.716800000000001,38.77,0,3,3,2,1,19,0.5333333333333333,0.841334539054838,CC(C)N(C(=O)c1cccc2c1OCCO2)C(C)C,-3.5178826666666643,MOSES training
277.103,2.852000000000001,52.60000000000001,0,4,4,1,1,17,0.2727272727272727,0.6269071002210339,COC(=O)CCC(=O)Oc1ccc(Cl)cc1Cl,-3.8053482222222135,MOSES training
344.39200000000005,2.075,59.080000000000005,0,5,2,4,2,24,0.29411764705882354,0.8368636573318455,O=C(c1ccc2c(c1)OCO2)N1CCN(C(=O)c2cccs2)CC1,-3.7932859999999984,MOSES training
338.3710000000001,1.3634399999999995,105.56000000000002,2,5,4,3,3,25,0.23529411764705882,0.7471173454725742,Cc1cc(NC(=O)Cc2c(C)nc(-c3ccccn3)[nH]c2=O)n(C)n1,-3.340509999999992,MOSES training
314.3780000000001,1.8926599999999998,127.53999999999999,2,9,7,2,2,22,0.3076923076923077,0.7925804507838832,N#CCCN(CCC#N)c1ncnc(Nc2nccs2)c1N,-3.753726000000006,MOSES training
312.35000000000014,3.089480000000002,71.35000000000001,1,5,2,4,2,22,0.25,0.9247123684957798,N#Cc1c(NC(=O)c2ccc3c(c2)OCO3)sc2c1CCC2,-3.978489857142869,MOSES training
345.46800000000013,2.807900000000001,54.46,1,5,4,4,2,24,0.5555555555555556,0.9257330473939299,O=C(NCC1CCCO1)C1CCN(c2nc3ccccc3s2)CC1,-4.1249111071428555,MOSES training
263.337,1.7465000000000002,60.77000000000001,2,3,4,2,1,19,0.5333333333333333,0.8696514270395561,CN1C(=O)C(C)(C)c2cc(C(O)CCCO)ccc21,-2.8209959999999956,MOSES training
334.37500000000006,3.276200000000001,62.4,1,3,4,4,3,25,0.2,0.744931662604289,COC(=O)CCN1C(=O)c2ccccc2C1c1c[nH]c2ccccc12,-4.1597988571428575,MOSES training
346.3460000000001,3.138820000000001,100.88000000000001,2,5,3,4,4,26,0.05263157894736842,0.5550589003287627,Cc1ccc(-c2n[nH]c(NC(=O)c3cc4ccccc4oc3=O)n2)cc1,-4.188730666666676,MOSES training
324.384,3.1248000000000014,65.85,0,4,5,4,3,24,0.3888888888888889,0.6763741412448477,O=c1oc2ccccc2n1Cc1cn(CCC2=CCCCC2)nn1,-3.8912848571428618,MOSES training
332.3630000000001,2.5268999999999995,68.92,1,3,3,4,4,25,0.10526315789473684,0.6266763789752786,Cn1c(=O)n(CC(=O)Nc2cccc3cnccc23)c2ccccc21,-4.043207999999996,MOSES training
345.39900000000006,3.8404000000000025,81.99000000000001,2,4,4,2,2,24,0.23529411764705882,0.8830744618876893,CCc1c(C)sc(NC(=O)c2cc(NC(C)=O)ccc2F)c1C#N,-4.636104000000001,MOSES training
316.4300000000001,2.6137000000000006,39.68000000000001,0,4,2,3,2,22,0.375,0.8548551163041614,CN(C)C(=O)N1CCN(c2nc(-c3ccccc3)cs2)CC1,-3.778984,MOSES training
259.33500000000004,-0.24499999999999955,95.05999999999999,2,6,6,1,1,17,0.6666666666666666,0.5403646546732038,COCc1nnc(SCC(=O)NC(C)C)n1N,-2.0286223333333333,MOSES training
312.79700000000014,3.1770000000000023,59.59,2,3,6,2,1,21,0.5333333333333333,0.8478838471633571,COCc1c(Cl)cccc1NC(=O)NCC1(OC)CCC1,-4.256375050000002,MOSES training
330.43200000000013,2.797720000000001,54.63000000000001,0,6,6,3,2,24,0.5555555555555556,0.8116801604781047,CCOC(C)c1noc(CN2CCN(c3cccc(C)c3)CC2)n1,-4.053074000000003,MOSES training
336.4570000000002,2.1334,66.48,1,3,5,3,1,23,0.5882352941176471,0.8956371417786221,CC1CC1C(=O)NCc1cccc(S(=O)(=O)N2CCCCC2)c1,-4.1584015833333305,MOSES training
328.2100000000001,1.6689999999999998,63.13,2,2,6,2,1,19,0.5384615384615384,0.8343650355596518,CCCn1cc(Br)cc1C(=O)NCC(=O)NC1CC1,-3.0582206666666703,MOSES training
346.441,2.3168999999999995,109.57999999999998,3,7,6,3,3,23,0.14285714285714285,0.5909548642051781,Nc1nc(SCc2csc(CC(=O)Nc3ccccc3)n2)n[nH]1,-3.947095999999986,MOSES training
280.349,1.2314999999999996,78.43,3,4,4,2,1,19,0.38461538461538464,0.724920052140381,CC1Sc2ccc(C(=O)NCCCO)cc2NC1=O,-2.4260598666666606,MOSES training
327.34400000000005,0.7196999999999998,90.51999999999998,1,5,6,3,3,24,0.25,0.7202782390752541,CCOc1ncccc1C(=O)NCCn1nc2ccccn2c1=O,-2.901350999999991,MOSES training
252.314,1.7040999999999997,51.54,0,3,5,1,1,18,0.5384615384615384,0.7494744533624188,CCN(CC(=O)OC)C(=O)c1cccn1C(C)C,-2.585688333333335,MOSES training
326.4,2.7238000000000007,65.54,1,3,5,2,2,24,0.2777777777777778,0.9185710694946508,CC(=O)N(C)Cc1cccc(NC(=O)N(C)Cc2ccncc2)c1,-4.21553438333333,MOSES training
291.376,2.3385000000000007,62.300000000000004,1,4,5,2,2,20,0.21428571428571427,0.918168356335148,CCNc1cncc(S(=O)(=O)N(C)c2ccccc2)c1,-3.5631560000000033,MOSES training
263.33699999999993,2.9129200000000015,55.4,1,3,6,1,1,19,0.4666666666666667,0.8027951492992897,Cc1cccc(NC(=O)COC(=O)CCC(C)C)c1,-3.511200400000002,MOSES training
304.371,2.3710000000000004,43.82000000000001,0,6,3,4,2,21,0.4,0.8708172667125846,c1cc2c(cc1-c1csc(CN3CCOCC3)n1)OCO2,-3.651171999999995,MOSES training
289.40400000000005,3.2112200000000017,39.94,0,4,7,2,2,20,0.3333333333333333,0.5794466924773182,C=CCn1c(COC)nnc1SCc1cccc(C)c1,-4.361883666666679,MOSES training
318.358,0.8819199999999997,103.94999999999999,3,4,5,2,2,22,0.14285714285714285,0.711900047985957,C#CCNS(=O)(=O)c1ccc(C(=O)Nc2cc(C)n[nH]2)cc1,-2.8503879999999957,MOSES training
339.4140000000001,4.553500000000004,42.160000000000004,0,4,6,3,3,25,0.3,0.6604221891702139,CC(C)c1nnc(CN(C)C(c2ccccc2)c2ccc(F)cc2)o1,-5.525800333333342,MOSES training
329.44400000000013,3.436600000000002,70.23,3,2,6,2,1,24,0.47368421052631576,0.6997744871179866,CC(C)C(=O)Nc1cccc(CNC(=O)NCC2CC=CCC2)c1,-4.3313760000000086,MOSES training
290.3880000000001,3.635620000000002,50.36,2,4,5,2,2,20,0.26666666666666666,0.8836828755550851,COc1cc(NCc2ccc(C)s2)ccc1NC(C)=O,-4.5311870000000125,MOSES training
311.3890000000002,2.5052000000000003,93.79,2,5,4,3,2,23,0.4117647058823529,0.9044916083600966,Nc1nccnc1C(=O)NC(c1cccnc1)C1CCCCC1,-3.866938249999999,MOSES training
284.36,-0.22519999999999807,81.75,2,3,6,1,0,20,0.7692307692307693,0.7069767952101788,CC(CN1CCCC1=O)NC(=O)NCCC(=O)N(C)C,-1.9341639523809506,MOSES training
321.27899999999994,3.1473000000000013,65.49000000000001,0,5,6,2,2,23,0.1875,0.46442705526793765,CC(=O)c1cccc(OC(=O)c2ccc(OCC(F)F)nc2)c1,-4.221439000000003,MOSES training
267.29999999999995,1.8260999999999994,55.4,1,3,6,1,1,19,0.42857142857142855,0.7999178214028692,CCC(C)OC(=O)CNC(=O)Cc1cccc(F)c1,-2.6410099999999987,MOSES training
332.40800000000013,-0.05519999999999903,90.46000000000001,2,6,4,3,1,24,0.625,0.8030625224782331,CCNc1ncc(C(=O)N2CCNCC2C(=O)N2CCCC2)cn1,-2.783132,MOSES training
262.35299999999995,1.8471999999999995,49.410000000000004,1,2,6,1,1,19,0.4666666666666667,0.8502326066155054,CCNC(=O)CN(CC)C(=O)c1ccc(CC)cc1,-2.732008666666665,MOSES training
277.303,1.8382999999999996,71.84,2,3,4,2,2,20,0.3076923076923077,0.8953385050701567,CCc1ccc(NC(=O)NCc2ncn(C)n2)cc1F,-3.044499000000004,MOSES training
346.33299999999997,3.496800000000002,68.29,1,4,5,3,2,25,0.2777777777777778,0.8996934643459292,O=C(Nc1ccc2c(c1)C(=O)CCC2)c1ccc(OCC(F)F)nc1,-4.57720758333334,MOSES training
293.374,3.254100000000001,69.62,1,4,5,3,3,22,0.23529411764705882,0.7836046184930167,CCCCc1ccc(-n2nnc(-c3ccccn3)c2N)cc1,-4.3959095904762036,MOSES training
295.34200000000004,1.6933999999999998,57.84,1,4,5,3,3,22,0.17647058823529413,0.7780582053138649,O=c1cc(CN(CCO)c2ccccc2)nc2ccccn12,-3.5231499999999953,MOSES training
336.3950000000001,2.652120000000001,69.03999999999999,1,4,6,3,3,25,0.21052631578947367,0.7512413122369946,COCc1c(C(=O)NCc2ccccc2)nnn1-c1ccc(C)cc1,-4.430591999999986,MOSES training
292.364,1.4581999999999995,83.03,1,5,6,2,2,20,0.3076923076923077,0.8149126646122599,CCOc1ccccc1-c1nnc(SCC(N)=O)n1C,-3.0392139999999928,MOSES training
298.371,2.7716199999999995,70.67,2,4,4,3,3,21,0.13333333333333333,0.777776062093779,Cc1nc(-c2ccsc2)ccc1C(=O)NCc1cc[nH]n1,-4.007736333333342,MOSES training
328.4340000000001,1.6749,62.99000000000001,0,5,4,3,1,22,0.7333333333333333,0.8412640821696629,CC1(C)CN(Cc2ccc(S(=O)(=O)N3CCCC3)o2)CCO1,-3.563946000000003,MOSES training
326.3560000000001,2.0172,83.56,2,4,4,3,2,24,0.23529411764705882,0.9001826511002847,COc1ccc(N2CC(NC(=O)Nc3cccnc3)CC2=O)cc1,-4.056222,MOSES training
331.7990000000001,3.7745000000000024,47.56,1,3,4,3,2,23,0.2777777777777778,0.9272262953170994,COc1ccc(C(=O)NC2CCc3c(Cl)cccc32)cc1OC,-4.373507416666675,MOSES training
263.293,0.9153999999999991,64.63,1,4,3,2,1,19,0.42857142857142855,0.8234363757726255,COC(=O)C(C)NC(=O)C1COc2ccccc2C1,-2.28356598809523,MOSES training
313.6930000000001,2.2332,83.18,1,7,4,3,2,21,0.3076923076923077,0.9262341819723507,COc1c2c(c(Cl)c(-c3cc(CO)on3)c1OC)OCO2,-3.7346082499999946,MOSES training
321.34800000000007,3.4722000000000026,48.95,1,5,7,2,2,23,0.29411764705882354,0.8459896123716674,COc1cc(F)ccc1NCc1cc(OC)c(OC)c(OC)c1,-4.477612250000009,MOSES training
330.4280000000001,2.2008,51.66000000000001,0,4,5,4,1,24,0.6842105263157895,0.8304376166915831,O=C(Cc1ccncc1)N1CCCC2(CC(OCC3CC3)CO2)C1,-3.834627999999998,MOSES training
308.40700000000004,2.7971200000000014,80.91000000000001,1,6,3,2,2,21,0.5714285714285714,0.9426322506766335,Cc1ncsc1C(=O)NC(C)(C)c1noc(C(C)(C)C)n1,-4.082896250000006,MOSES training
284.7389999999999,2.6133000000000006,44.760000000000005,0,4,5,2,1,19,0.5,0.779855420774815,COc1ccc(CC(=O)OCC2CCCO2)c(Cl)c1,-3.3535059999999968,MOSES training
329.37500000000017,2.3213,67.01,2,3,2,4,2,24,0.4444444444444444,0.8884617854595728,O=C1NCCCc2[nH]c(C3(c4cccc(F)c4)CCOCC3)nc21,-3.9546642499999987,MOSES training
270.332,2.33932,54.38,2,4,2,3,2,20,0.3125,0.8791867792422592,COc1ccc2c(c1O)CCNC2c1ccc(C)nc1,-3.4622329999999972,MOSES training
328.10300000000007,3.6126000000000023,20.310000000000002,0,1,3,1,1,18,0.36363636363636365,0.7764619864830555,CCN(CC(F)(F)F)C(=O)c1cc(Br)ccc1F,-4.674178333333339,MOSES training
253.30199999999996,1.29562,68.46000000000001,0,6,4,2,1,18,0.75,0.7532189843304895,CCOC(=O)C1CCCCN1Cc1nc(C)no1,-2.467075499999995,MOSES training
309.4310000000001,2.2059000000000006,54.45,0,3,5,2,1,21,0.5625,0.8377022031519595,CC(C)N(C)C(=O)CCS(=O)(=O)c1ccc2c(c1)CCC2,-3.5310360000000025,MOSES training
304.4120000000001,-0.11109999999999859,77.92,1,4,2,2,0,20,0.9230769230769231,0.7719262474158258,CC(=O)N1CCC2(CC1)CCN(S(C)(=O)=O)CC2CO,-2.002788,MOSES training
313.42600000000004,2.7704400000000016,46.09,0,4,3,3,2,22,0.35294117647058826,0.6455612525560431,Cc1cc(C)nc(SCC(=O)N2CCc3ccccc3C2)n1,-3.9818000000000056,MOSES training
339.3950000000002,1.6981999999999997,62.74000000000001,0,4,2,4,2,25,0.42105263157894735,0.8353923638183844,O=C(c1cccc2ncccc12)N1CCN(C(=O)C2CCCO2)CC1,-3.7387300000000003,MOSES training
296.39500000000004,3.3888000000000016,52.89,1,3,5,2,2,21,0.17647058823529413,0.6794568443768236,Cc1ccc(SCCNC(=O)c2cccc(C#N)c2)cc1,-4.450722000000009,MOSES training
319.40399999999994,4.337000000000003,33.45,0,2,6,3,3,24,0.19047619047619047,0.6770954201068502,CN(Cc1ccco1)C(=O)c1ccccc1CCc1ccccc1,-5.001424333333339,MOSES training
316.39000000000016,2.4450000000000003,88.49,2,5,4,4,3,22,0.42857142857142855,0.7735300906637336,CCc1nn(C)c2[nH]nc(NC(=O)c3scnc3C3CC3)c12,-3.758700249999998,MOSES training
318.4170000000001,2.661320000000001,58.64,1,3,5,2,1,23,0.5555555555555556,0.9078074437045804,CCC(C)(C)NC(=O)C1CC(=O)N(c2cc(C)ccc2OC)C1,-4.072618383333333,MOSES training
